Wort; Durchschnittlicher Wert
große; 1.0045899450778961
eine; 0.9649756979197264
x; 0.8900387529283762
UNK; 0.889004411175847
und; 0.8698214292526245
das; 0.8686739876866341
cm; 0.8610854372382164
b; 0.8604654986411333
die; 0.8532321956008673
ca; 0.8515740483999252
in; 0.8395804166793823
mit; 0.836417069658637
ist; 0.8346395418047905
im; 0.8281799852848053
t; 0.8245591968297958
sie; 0.8241990767419338
für; 0.8153008371591568
nicht; 0.7994230892509222
dekoration; 0.7953419722616673
abgebildete; 0.7918976321816444
lieferumfang; 0.7907410711050034
enthalten; 0.7907089963555336
liegefläche; 0.7896636072546244
der; 0.781261969357729
von; 0.7811661027371883
dass; 0.7786228563636541
h; 0.7741660363972187
beachten; 0.7712520845234394
weiß; 0.7689775060862303
bett; 0.7664415817707777
beflockte; 0.7556379977613688
hinweisbitte; 0.7548801600933075
l; 0.7513608541339636
ombra; 0.7306152693927288
funktional; 0.7280818177387118
sich; 0.7242692429572344
drucken; 0.720804700627923
aus; 0.7023057928308845
rollrost; 0.6927238050848246
einzelbett; 0.6885149870067835
aber; 0.6866305842995644
interessante; 0.6848699990659952
können; 0.6832961142063141
weitere; 0.6784380171447992
schlafsofa; 0.6758418679237366
einfach; 0.6689722780138254
ein; 0.665114370174706
luftbett; 0.6632289104163647
bis; 0.6616764292120934
bequem; 0.6589851947501302
