Wort; Durchschnittlicher Wert
luftbett; 3.8640031330287457
l; 3.5494989085942508
der; 3.5182100996375083
b; 3.494684459641576
und; 3.488430978357792
x; 3.4848280005156993
cm; 3.4824487078934907
UNK; 3.474682343378663
ist; 3.4723608903586864
eine; 3.453763983026147
das; 3.4281568873673676
für; 3.4085012074559926
bequem; 3.3965031187981367
einfach; 3.372172211110592
wird; 3.3575315877795218
sie; 3.3570052690804006
die; 3.352438589185476
mit; 3.3372483041137455
hinweisdieser; 3.329429303109646
aber; 3.3182311434298755
in; 3.305548908188939
filialen; 3.30349083468318
dort; 3.302614651247859
von; 3.296089719608426
artikel; 3.294901054352522
ausgestellt; 3.286776415631175
unseren; 3.2807120736688375
zu; 3.223322819918394
nicht; 3.2132796093821527
im; 3.1981235183775425
ca; 3.1765140488743784
aus; 3.1524509981274607
bis; 3.132789611443877
beachten; 3.1077413335442543
bitte; 3.101638966426253
bestellbar; 3.090933122113347
oberfläche; 3.0899881064891814
personen; 3.0551883462816476
auf; 2.968107118085027
drucken; 2.896512299403548
kg; 2.8697205521166325
sich; 2.865724088996649
integrierter; 2.8651376836001874
einen; 2.8641447614878417
h; 2.8414130590856077
ob; 2.510732051730156
als; 1.9024648733437062
abgebildete; 1.7821765035390853
platz; 1.6232992187142372
ein; 1.4985034517943858
auch; 1.2240934919565916
können; 0.9428747482597828
gästebett; 0.8328626018017531
großen; 0.6885693557560444
oder; 0.2815192937850952
dass; 0.27540267668664453
sorgt; 0.13150396347045898
