Wort; Durchschnittlicher Wert
UNK; 0.960146939381957
große; 0.910045837983489
Das; 0.87110929004848
eine; 0.8571494370698929
.; 0.8379259705543518
97; 0.8265856299549341
cm; 0.8048844002187252
); 0.8005013111978769
B; 0.7988385614007711
x; 0.7927443291991949
und; 0.7865200806409121
,; 0.7811880949884653
(; 0.7757302206009626
Sie; 0.7676124572753906
mit; 0.7599513530731201
in; 0.752914298325777
die; 0.7508181594312191
H; 0.7503405772149563
abgebildete; 0.750087421387434
Dekoration; 0.741789061576128
enthalten; 0.7401022929698229
dass; 0.737306896597147
!; 0.7365631051361561
beachten; 0.7350665926933289
ca; 0.7298066914081573
im; 0.7274877168238163
nicht; 0.7274338062852621
von; 0.7197701605036855
beflockte; 0.7179444152861834
Lieferumfang; 0.7174807600677013
Schlafsofa; 0.7170855570584536
T; 0.7066123560070992
Weiß; 0.6878816215321422
Liegefläche; 0.6750214481726289
84; 0.6617876403033733
ist.Weitere; 0.6549612702801824
Zweisitzer; 0.6452329345047474
für; 0.6424700981006026
L; 0.6424617636948824
Bett; 0.638006660155952
ist.Drucken; 0.6365766283124685
funktional; 0.6357671925798059
einfach; 0.6354032205417752
hält; 0.6312617845833302
ist; 0.6306883357465267
Einzelbett; 0.6233389470726252
Luftbett; 0.6207433603703976
bequem; 0.6196063561365008
aus; 0.6183309694752097
drei; 0.6150988861918449
